"@timestamp","message"
"2025-02-28T02:53:04.684Z","[Producer clientId=producer-producer-transaction-id-36bc8de3-df1b-4aa2-b7f2-e200fe3628d1, transactionalId=producer-transaction-id-36bc8de3-df1b-4aa2-b7f2-e200fe3628d1] Closing the Kafka producer with timeoutMillis = 9223372036854775807 ms."
"2025-02-28T02:53:04.666Z","[Producer clientId=producer-producer-transaction-id-36bc8de3-df1b-4aa2-b7f2-e200fe3628d1, transactionalId=producer-transaction-id-36bc8de3-df1b-4aa2-b7f2-e200fe3628d1] ProducerId set to 9755677 with epoch 0"
"2025-02-28T02:53:04.475Z","[Producer clientId=producer-producer-transaction-id-36bc8de3-df1b-4aa2-b7f2-e200fe3628d1, transactionalId=producer-transaction-id-36bc8de3-df1b-4aa2-b7f2-e200fe3628d1] Discovered transaction coordinator b-1.storecove02.q4u6yh.c5.kafka.eu-west-1.amazonaws.com:9096 (id: 1 rack: null)"
"2025-02-28T02:53:04.473Z","[Producer clientId=producer-producer-transaction-id-36bc8de3-df1b-4aa2-b7f2-e200fe3628d1, transactionalId=producer-transaction-id-36bc8de3-df1b-4aa2-b7f2-e200fe3628d1] Cluster ID: C3Jpg5PcQ_G3EXx3seSTHQ"
"2025-02-28T02:53:04.451Z","Kafka version: 3.9.0"
"2025-02-28T02:53:04.451Z","Kafka commitId: 84caaa6e9da06435"
"2025-02-28T02:53:04.451Z","Kafka startTimeMs: 1740711184451"
"2025-02-28T02:53:04.451Z","[Producer clientId=producer-producer-transaction-id-36bc8de3-df1b-4aa2-b7f2-e200fe3628d1, transactionalId=producer-transaction-id-36bc8de3-df1b-4aa2-b7f2-e200fe3628d1] Invoking InitProducerId for the first time in order to acquire a producer ID"
"2025-02-28T02:53:04.449Z","ProducerConfig values: 
	acks = -1
	auto.include.jmx.reporter = true
	batch.size = 16384
	bootstrap.servers = [b-3.storecove02.q4u6yh.c5.kafka.eu-west-1.amazonaws.com:9096, b-1.storecove02.q4u6yh.c5.kafka.eu-west-1.amazonaws.com:9096, b-4.storecove02.q4u6yh.c5.kafka.eu-west-1.amazonaws.com:9096, b-2.storecove02.q4u6yh.c5.kafka.eu-west-1.amazonaws.com:9096]
	buffer.memory = 33554432
	client.dns.lookup = use_all_dns_ips
	client.id = producer-producer-transaction-id-36bc8de3-df1b-4aa2-b7f2-e200fe3628d1
	compression.gzip.level = -1
	compression.lz4.level = 9
	compression.type = none
	compression.zstd.level = 3
	connections.max.idle.ms = 540000
	delivery.timeout.ms = 120000
	enable.idempotence = true
	enable.metrics.push = true
	interceptor.classes = []
	key.serializer = class org.apache.kafka.common.serialization.StringSerializer
	linger.ms = 0
	max.block.ms = 60000
	max.in.flight.requests.per.connection = 5
	max.request.size = 1048576
	metadata.max.age.ms = 300000
	metadata.max.idle.ms = 300000
	metadata.recovery.strategy = none
	metric.reporters = []
	metrics.num.samples = 2
	metrics.recording.level = INFO
	metrics.sample.window.ms = 30000
	partitioner.adaptive.partitioning.enable = true
	partitioner.availability.timeout.ms = 0
	partitioner.class = null
	partitioner.ignore.keys = false
	receive.buffer.bytes = 32768
	reconnect.backoff.max.ms = 1000
	reconnect.backoff.ms = 50
	request.timeout.ms = 30000
	retries = 2147483647
	retry.backoff.max.ms = 1000
	retry.backoff.ms = 100
	sasl.client.callback.handler.class = null
	sasl.jaas.config = [hidden]
	sasl.kerberos.kinit.cmd = /usr/bin/kinit
	sasl.kerberos.min.time.before.relogin = 60000
	sasl.kerberos.service.name = null
	sasl.kerberos.ticket.renew.jitter = 0.05
	sasl.kerberos.ticket.renew.window.factor = 0.8
	sasl.login.callback.handler.class = null
	sasl.login.class = null
	sasl.login.connect.timeout.ms = null
	sasl.login.read.timeout.ms = null
	sasl.login.refresh.buffer.seconds = 300
	sasl.login.refresh.min.period.seconds = 60
	sasl.login.refresh.window.factor = 0.8
	sasl.login.refresh.window.jitter = 0.05
	sasl.login.retry.backoff.max.ms = 10000
	sasl.login.retry.backoff.ms = 100
	sasl.mechanism = SCRAM-SHA-512
	sasl.oauthbearer.clock.skew.seconds = 30
	sasl.oauthbearer.expected.audience = null
	sasl.oauthbearer.expected.issuer = null
	sasl.oauthbearer.header.urlencode = false
	sasl.oauthbearer.jwks.endpoint.refresh.ms = 3600000
	sasl.oauthbearer.jwks.endpoint.retry.backoff.max.ms = 10000
	sasl.oauthbearer.jwks.endpoint.retry.backoff.ms = 100
	sasl.oauthbearer.jwks.endpoint.url = null
	sasl.oauthbearer.scope.claim.name = scope
	sasl.oauthbearer.sub.claim.name = sub
	sasl.oauthbearer.token.endpoint.url = null
	security.protocol = SASL_SSL
	security.providers = null
	send.buffer.bytes = 131072
	socket.connection.setup.timeout.max.ms = 30000
	socket.connection.setup.timeout.ms = 10000
	ssl.cipher.suites = null
	ssl.enabled.protocols = [TLSv1.2, TLSv1.3]
	ssl.endpoint.identification.algorithm = https
	ssl.engine.factory.class = null
	ssl.key.password = null
	ssl.keymanager.algorithm = SunX509
	ssl.keystore.certificate.chain = null
	ssl.keystore.key = null
	ssl.keystore.location = null
	ssl.keystore.password = null
	ssl.keystore.type = JKS
	ssl.protocol = TLSv1.3
	ssl.provider = null
	ssl.secure.random.implementation = null
	ssl.trustmanager.algorithm = PKIX
	ssl.truststore.certificates = null
	ssl.truststore.location = null
	ssl.truststore.password = null
	ssl.truststore.type = JKS
	transaction.timeout.ms = 60000
	transactional.id = producer-transaction-id-36bc8de3-df1b-4aa2-b7f2-e200fe3628d1
	value.serializer = class com.storecove.smc.commons.kafka.producer.invoicesubmissionactionstatus.KafkaProducerSerializer
"
"2025-02-28T02:53:04.449Z","initializing Kafka metrics collector"
"2025-02-28T02:53:04.449Z","[Producer clientId=producer-producer-transaction-id-36bc8de3-df1b-4aa2-b7f2-e200fe3628d1, transactionalId=producer-transaction-id-36bc8de3-df1b-4aa2-b7f2-e200fe3628d1] Instantiated a transactional producer."
"2025-02-28T02:53:04.449Z","Successfully logged in."
"2025-02-28T02:53:04.448Z","clearingStatus: CLEARED for invoiceId QD9RAT7B4XBABFNFECQW05NJ10SPLITTYC1851356050 and invoiceSubmissionActionId 9937944"
"2025-02-28T02:53:03.576Z","calling handleMessage for: AbstractDto{applicationName='my-lhdnm', dataprivacyRegion=DataprivacyRegion{id=1, slug='eu', region='EEA', country='IE', countrySubentity='null', provider='AWS', providerRegion='eu-west-1', mainBucket='sc-peppol'}, subEnvironment='live', companyCode='null', partnerKey='null', bucketName='null', keyPrefix='null', key='null'}AbstractInvoiceSubmissionActionDto{invoiceSubmissionActionId=9937944, bucketName='sc-peppol', keyPrefix='out/9937944/2025-02-28T00:56:45-37d2d00b-8420-48b4-8e24-10d4585ac504', credentials=com.storecove.smc.commons.dataprivacy.crypto.Credentials@1ca74750Credentials{certificateEncryptedData='************', certificateEncryptedSymmetricKey='************', certificateEncryptedIv='************', certificateEncryptedAuthTag='************', certificateSymmetricEncryptionAlgorithm='null', certificatePkiEncryptionAlgorithm='null', certificateDataprivacyRegion=null, passphraseEncryptedData='************', passphraseEncryptedSymmetricKey='************', passphraseEncryptedIv='************', passphraseEncryptedAuthTag='************', passphraseSymmetricEncryptionAlgorithm='null', passphrasePkiEncryptionAlgorithm='null', passphraseDataprivacyRegion=null, clientidEncryptedData='************', clientidEncryptedSymmetricKey='************', clientidEncryptedIv='************', clientidEncryptedAuthTag='************', clientidSymmetricEncryptionAlgorithm='AES/GCM/NoPadding', clientidPkiEncryptionAlgorithm='RSA/ECB/OAEPPadding', clientidDataprivacyRegion=DataprivacyRegion{id=1, slug='eu', region='EEA', country='IE', countrySubentity='null', provider='AWS', providerRegion='eu-west-1', mainBucket='sc-peppol'}, clientsecretEncryptedData='************', clientsecretEncryptedSymmetricKey='************', clientsecretEncryptedIv='************', clientsecretEncryptedAuthTag='************', clientsecretSymmetricEncryptionAlgorithm='AES/GCM/NoPadding', clientsecretPkiEncryptionAlgorithm='RSA/ECB/OAEPPadding', clientsecretDataprivacyRegion=DataprivacyRegion{id=1, slug='eu', region='EEA', country='IE', countrySubentity='null', provider='AWS', providerRegion='eu-west-1', mainBucket='sc-peppol'}}}InvoiceSubmissionActionStatusRequestDto{invoiceId='QD9RAT7B4XBABFNFECQW05NJ10SPLITTYC1851356050'}"
"2025-02-28T02:53:03.573Z","Closing reporter org.apache.kafka.common.metrics.JmxReporter"
"2025-02-28T02:53:03.573Z","Closing reporter org.apache.kafka.common.telemetry.internals.ClientTelemetryReporter"
"2025-02-28T02:53:03.573Z","Metrics reporters closed"
"2025-02-28T02:53:03.573Z","App info kafka.producer for producer-producer-transaction-id-1f072236-a595-4659-a4ea-8d16e3119867 unregistered"
"2025-02-28T02:53:03.573Z","commiting message AbstractDto{applicationName='my-lhdnm', dataprivacyRegion=DataprivacyRegion{id=1, slug='eu', region='EEA', country='IE', countrySubentity='null', provider='AWS', providerRegion='eu-west-1', mainBucket='sc-peppol'}, subEnvironment='live', companyCode='null', partnerKey='null', bucketName='null', keyPrefix='null', key='null'}AbstractInvoiceSubmissionActionDto{invoiceSubmissionActionId=9937912, bucketName='sc-peppol', keyPrefix='out/9937912/2025-02-28T00:49:15-045c6833-89fa-4ed5-a4f3-371100bb1703', credentials=com.storecove.smc.commons.dataprivacy.crypto.Credentials@5426b223Credentials{certificateEncryptedData='************', certificateEncryptedSymmetricKey='************', certificateEncryptedIv='************', certificateEncryptedAuthTag='************', certificateSymmetricEncryptionAlgorithm='null', certificatePkiEncryptionAlgorithm='null', certificateDataprivacyRegion=null, passphraseEncryptedData='************', passphraseEncryptedSymmetricKey='************', passphraseEncryptedIv='************', passphraseEncryptedAuthTag='************', passphraseSymmetricEncryptionAlgorithm='null', passphrasePkiEncryptionAlgorithm='null', passphraseDataprivacyRegion=null, clientidEncryptedData='************', clientidEncryptedSymmetricKey='************', clientidEncryptedIv='************', clientidEncryptedAuthTag='************', clientidSymmetricEncryptionAlgorithm='AES/GCM/NoPadding', clientidPkiEncryptionAlgorithm='RSA/ECB/OAEPPadding', clientidDataprivacyRegion=DataprivacyRegion{id=1, slug='eu', region='EEA', country='IE', countrySubentity='null', provider='AWS', providerRegion='eu-west-1', mainBucket='sc-peppol'}, clientsecretEncryptedData='************', clientsecretEncryptedSymmetricKey='************', clientsecretEncryptedIv='************', clientsecretEncryptedAuthTag='************', clientsecretSymmetricEncryptionAlgorithm='AES/GCM/NoPadding', clientsecretPkiEncryptionAlgorithm='RSA/ECB/OAEPPadding', clientsecretDataprivacyRegion=DataprivacyRegion{id=1, slug='eu', region='EEA', country='IE', countrySubentity='null', provider='AWS', providerRegion='eu-west-1', mainBucket='sc-peppol'}}}InvoiceSubmissionActionStatusRequestDto{invoiceId='7DM0Q1MSEG8NH3TSRA1F05NJ10SPLITTYC857691020'}"
"2025-02-28T02:53:03.572Z","Metrics scheduler closed"
"2025-02-28T02:53:03.570Z","[Producer clientId=producer-producer-transaction-id-1f072236-a595-4659-a4ea-8d16e3119867, transactionalId=producer-transaction-id-1f072236-a595-4659-a4ea-8d16e3119867] Closing the Kafka producer with timeoutMillis = 9223372036854775807 ms."
"2025-02-28T02:53:03.520Z","[Producer clientId=producer-producer-transaction-id-1f072236-a595-4659-a4ea-8d16e3119867, transactionalId=producer-transaction-id-1f072236-a595-4659-a4ea-8d16e3119867] ProducerId set to 9756595 with epoch 0"
"2025-02-28T02:53:03.380Z","[Producer clientId=producer-producer-transaction-id-1f072236-a595-4659-a4ea-8d16e3119867, transactionalId=producer-transaction-id-1f072236-a595-4659-a4ea-8d16e3119867] Cluster ID: C3Jpg5PcQ_G3EXx3seSTHQ"
"2025-02-28T02:53:03.380Z","[Producer clientId=producer-producer-transaction-id-1f072236-a595-4659-a4ea-8d16e3119867, transactionalId=producer-transaction-id-1f072236-a595-4659-a4ea-8d16e3119867] Discovered transaction coordinator b-2.storecove02.q4u6yh.c5.kafka.eu-west-1.amazonaws.com:9096 (id: 2 rack: null)"
"2025-02-28T02:53:03.346Z","Kafka version: 3.9.0"
"2025-02-28T02:53:03.346Z","Kafka commitId: 84caaa6e9da06435"
"2025-02-28T02:53:03.346Z","Kafka startTimeMs: 1740711183346"
"2025-02-28T02:53:03.346Z","[Producer clientId=producer-producer-transaction-id-1f072236-a595-4659-a4ea-8d16e3119867, transactionalId=producer-transaction-id-1f072236-a595-4659-a4ea-8d16e3119867] Invoking InitProducerId for the first time in order to acquire a producer ID"
"2025-02-28T02:53:03.344Z","Successfully logged in."
"2025-02-28T02:53:03.343Z","clearingStatus: CLEARED for invoiceId 7DM0Q1MSEG8NH3TSRA1F05NJ10SPLITTYC857691020 and invoiceSubmissionActionId 9937912"
"2025-02-28T02:53:03.343Z","ProducerConfig values: 
	acks = -1
	auto.include.jmx.reporter = true
	batch.size = 16384
	bootstrap.servers = [b-3.storecove02.q4u6yh.c5.kafka.eu-west-1.amazonaws.com:9096, b-1.storecove02.q4u6yh.c5.kafka.eu-west-1.amazonaws.com:9096, b-4.storecove02.q4u6yh.c5.kafka.eu-west-1.amazonaws.com:9096, b-2.storecove02.q4u6yh.c5.kafka.eu-west-1.amazonaws.com:9096]
	buffer.memory = 33554432
	client.dns.lookup = use_all_dns_ips
	client.id = producer-producer-transaction-id-1f072236-a595-4659-a4ea-8d16e3119867
	compression.gzip.level = -1
	compression.lz4.level = 9
	compression.type = none
	compression.zstd.level = 3
	connections.max.idle.ms = 540000
	delivery.timeout.ms = 120000
	enable.idempotence = true
	enable.metrics.push = true
	interceptor.classes = []
	key.serializer = class org.apache.kafka.common.serialization.StringSerializer
	linger.ms = 0
	max.block.ms = 60000
	max.in.flight.requests.per.connection = 5
	max.request.size = 1048576
	metadata.max.age.ms = 300000
	metadata.max.idle.ms = 300000
	metadata.recovery.strategy = none
	metric.reporters = []
	metrics.num.samples = 2
	metrics.recording.level = INFO
	metrics.sample.window.ms = 30000
	partitioner.adaptive.partitioning.enable = true
	partitioner.availability.timeout.ms = 0
	partitioner.class = null
	partitioner.ignore.keys = false
	receive.buffer.bytes = 32768
	reconnect.backoff.max.ms = 1000
	reconnect.backoff.ms = 50
	request.timeout.ms = 30000
	retries = 2147483647
	retry.backoff.max.ms = 1000
	retry.backoff.ms = 100
	sasl.client.callback.handler.class = null
	sasl.jaas.config = [hidden]
	sasl.kerberos.kinit.cmd = /usr/bin/kinit
	sasl.kerberos.min.time.before.relogin = 60000
	sasl.kerberos.service.name = null
	sasl.kerberos.ticket.renew.jitter = 0.05
	sasl.kerberos.ticket.renew.window.factor = 0.8
	sasl.login.callback.handler.class = null
	sasl.login.class = null
	sasl.login.connect.timeout.ms = null
	sasl.login.read.timeout.ms = null
	sasl.login.refresh.buffer.seconds = 300
	sasl.login.refresh.min.period.seconds = 60
	sasl.login.refresh.window.factor = 0.8
	sasl.login.refresh.window.jitter = 0.05
	sasl.login.retry.backoff.max.ms = 10000
	sasl.login.retry.backoff.ms = 100
	sasl.mechanism = SCRAM-SHA-512
	sasl.oauthbearer.clock.skew.seconds = 30
	sasl.oauthbearer.expected.audience = null
	sasl.oauthbearer.expected.issuer = null
	sasl.oauthbearer.header.urlencode = false
	sasl.oauthbearer.jwks.endpoint.refresh.ms = 3600000
	sasl.oauthbearer.jwks.endpoint.retry.backoff.max.ms = 10000
	sasl.oauthbearer.jwks.endpoint.retry.backoff.ms = 100
	sasl.oauthbearer.jwks.endpoint.url = null
	sasl.oauthbearer.scope.claim.name = scope
	sasl.oauthbearer.sub.claim.name = sub
	sasl.oauthbearer.token.endpoint.url = null
	security.protocol = SASL_SSL
	security.providers = null
	send.buffer.bytes = 131072
	socket.connection.setup.timeout.max.ms = 30000
	socket.connection.setup.timeout.ms = 10000
	ssl.cipher.suites = null
	ssl.enabled.protocols = [TLSv1.2, TLSv1.3]
	ssl.endpoint.identification.algorithm = https
	ssl.engine.factory.class = null
	ssl.key.password = null
	ssl.keymanager.algorithm = SunX509
	ssl.keystore.certificate.chain = null
	ssl.keystore.key = null
	ssl.keystore.location = null
	ssl.keystore.password = null
	ssl.keystore.type = JKS
	ssl.protocol = TLSv1.3
	ssl.provider = null
	ssl.secure.random.implementation = null
	ssl.trustmanager.algorithm = PKIX
	ssl.truststore.certificates = null
	ssl.truststore.location = null
	ssl.truststore.password = null
	ssl.truststore.type = JKS
	transaction.timeout.ms = 60000
	transactional.id = producer-transaction-id-1f072236-a595-4659-a4ea-8d16e3119867
	value.serializer = class com.storecove.smc.commons.kafka.producer.invoicesubmissionactionstatus.KafkaProducerSerializer
"
"2025-02-28T02:53:03.343Z","initializing Kafka metrics collector"
"2025-02-28T02:53:03.343Z","[Producer clientId=producer-producer-transaction-id-1f072236-a595-4659-a4ea-8d16e3119867, transactionalId=producer-transaction-id-1f072236-a595-4659-a4ea-8d16e3119867] Instantiated a transactional producer."
"2025-02-28T02:53:02.484Z","calling handleMessage for: AbstractDto{applicationName='my-lhdnm', dataprivacyRegion=DataprivacyRegion{id=1, slug='eu', region='EEA', country='IE', countrySubentity='null', provider='AWS', providerRegion='eu-west-1', mainBucket='sc-peppol'}, subEnvironment='live', companyCode='null', partnerKey='null', bucketName='null', keyPrefix='null', key='null'}AbstractInvoiceSubmissionActionDto{invoiceSubmissionActionId=9937912, bucketName='sc-peppol', keyPrefix='out/9937912/2025-02-28T00:49:15-045c6833-89fa-4ed5-a4f3-371100bb1703', credentials=com.storecove.smc.commons.dataprivacy.crypto.Credentials@5426b223Credentials{certificateEncryptedData='************', certificateEncryptedSymmetricKey='************', certificateEncryptedIv='************', certificateEncryptedAuthTag='************', certificateSymmetricEncryptionAlgorithm='null', certificatePkiEncryptionAlgorithm='null', certificateDataprivacyRegion=null, passphraseEncryptedData='************', passphraseEncryptedSymmetricKey='************', passphraseEncryptedIv='************', passphraseEncryptedAuthTag='************', passphraseSymmetricEncryptionAlgorithm='null', passphrasePkiEncryptionAlgorithm='null', passphraseDataprivacyRegion=null, clientidEncryptedData='************', clientidEncryptedSymmetricKey='************', clientidEncryptedIv='************', clientidEncryptedAuthTag='************', clientidSymmetricEncryptionAlgorithm='AES/GCM/NoPadding', clientidPkiEncryptionAlgorithm='RSA/ECB/OAEPPadding', clientidDataprivacyRegion=DataprivacyRegion{id=1, slug='eu', region='EEA', country='IE', countrySubentity='null', provider='AWS', providerRegion='eu-west-1', mainBucket='sc-peppol'}, clientsecretEncryptedData='************', clientsecretEncryptedSymmetricKey='************', clientsecretEncryptedIv='************', clientsecretEncryptedAuthTag='************', clientsecretSymmetricEncryptionAlgorithm='AES/GCM/NoPadding', clientsecretPkiEncryptionAlgorithm='RSA/ECB/OAEPPadding', clientsecretDataprivacyRegion=DataprivacyRegion{id=1, slug='eu', region='EEA', country='IE', countrySubentity='null', provider='AWS', providerRegion='eu-west-1', mainBucket='sc-peppol'}}}InvoiceSubmissionActionStatusRequestDto{invoiceId='7DM0Q1MSEG8NH3TSRA1F05NJ10SPLITTYC857691020'}"
"2025-02-28T02:53:02.481Z","Metrics scheduler closed"
"2025-02-28T02:53:02.481Z","Closing reporter org.apache.kafka.common.metrics.JmxReporter"
"2025-02-28T02:53:02.481Z","Closing reporter org.apache.kafka.common.telemetry.internals.ClientTelemetryReporter"
"2025-02-28T02:53:02.481Z","Metrics reporters closed"
"2025-02-28T02:53:02.481Z","App info kafka.producer for producer-producer-transaction-id-39cbe4a9-ffc8-49e3-90d2-0881ad03c884 unregistered"
"2025-02-28T02:53:02.481Z","commiting message AbstractDto{applicationName='my-lhdnm', dataprivacyRegion=DataprivacyRegion{id=1, slug='eu', region='EEA', country='IE', countrySubentity='null', provider='AWS', providerRegion='eu-west-1', mainBucket='sc-peppol'}, subEnvironment='live', companyCode='null', partnerKey='null', bucketName='null', keyPrefix='null', key='null'}AbstractInvoiceSubmissionActionDto{invoiceSubmissionActionId=9937911, bucketName='sc-peppol', keyPrefix='out/9937911/2025-02-28T00:49:10-e2ec01f7-bd2b-40d0-9824-c66b49a2cd14', credentials=com.storecove.smc.commons.dataprivacy.crypto.Credentials@6aca2448Credentials{certificateEncryptedData='************', certificateEncryptedSymmetricKey='************', certificateEncryptedIv='************', certificateEncryptedAuthTag='************', certificateSymmetricEncryptionAlgorithm='null', certificatePkiEncryptionAlgorithm='null', certificateDataprivacyRegion=null, passphraseEncryptedData='************', passphraseEncryptedSymmetricKey='************', passphraseEncryptedIv='************', passphraseEncryptedAuthTag='************', passphraseSymmetricEncryptionAlgorithm='null', passphrasePkiEncryptionAlgorithm='null', passphraseDataprivacyRegion=null, clientidEncryptedData='************', clientidEncryptedSymmetricKey='************', clientidEncryptedIv='************', clientidEncryptedAuthTag='************', clientidSymmetricEncryptionAlgorithm='AES/GCM/NoPadding', clientidPkiEncryptionAlgorithm='RSA/ECB/OAEPPadding', clientidDataprivacyRegion=DataprivacyRegion{id=1, slug='eu', region='EEA', country='IE', countrySubentity='null', provider='AWS', providerRegion='eu-west-1', mainBucket='sc-peppol'}, clientsecretEncryptedData='************', clientsecretEncryptedSymmetricKey='************', clientsecretEncryptedIv='************', clientsecretEncryptedAuthTag='************', clientsecretSymmetricEncryptionAlgorithm='AES/GCM/NoPadding', clientsecretPkiEncryptionAlgorithm='RSA/ECB/OAEPPadding', clientsecretDataprivacyRegion=DataprivacyRegion{id=1, slug='eu', region='EEA', country='IE', countrySubentity='null', provider='AWS', providerRegion='eu-west-1', mainBucket='sc-peppol'}}}InvoiceSubmissionActionStatusRequestDto{invoiceId='BYQ2F25YP4QRADGJ2KWE05NJ10SPLITTYC3867610090'}"
"2025-02-28T02:53:02.476Z","[Producer clientId=producer-producer-transaction-id-39cbe4a9-ffc8-49e3-90d2-0881ad03c884, transactionalId=producer-transaction-id-39cbe4a9-ffc8-49e3-90d2-0881ad03c884] Closing the Kafka producer with timeoutMillis = 9223372036854775807 ms."
"2025-02-28T02:53:02.460Z","[Producer clientId=producer-producer-transaction-id-39cbe4a9-ffc8-49e3-90d2-0881ad03c884, transactionalId=producer-transaction-id-39cbe4a9-ffc8-49e3-90d2-0881ad03c884] ProducerId set to 9756594 with epoch 0"
"2025-02-28T02:53:02.295Z","[Producer clientId=producer-producer-transaction-id-39cbe4a9-ffc8-49e3-90d2-0881ad03c884, transactionalId=producer-transaction-id-39cbe4a9-ffc8-49e3-90d2-0881ad03c884] Discovered transaction coordinator b-2.storecove02.q4u6yh.c5.kafka.eu-west-1.amazonaws.com:9096 (id: 2 rack: null)"
"2025-02-28T02:53:02.294Z","[Producer clientId=producer-producer-transaction-id-39cbe4a9-ffc8-49e3-90d2-0881ad03c884, transactionalId=producer-transaction-id-39cbe4a9-ffc8-49e3-90d2-0881ad03c884] Cluster ID: C3Jpg5PcQ_G3EXx3seSTHQ"
"2025-02-28T02:53:02.251Z","Kafka version: 3.9.0"
"2025-02-28T02:53:02.251Z","Kafka commitId: 84caaa6e9da06435"
"2025-02-28T02:53:02.251Z","Kafka startTimeMs: 1740711182251"
"2025-02-28T02:53:02.251Z","[Producer clientId=producer-producer-transaction-id-39cbe4a9-ffc8-49e3-90d2-0881ad03c884, transactionalId=producer-transaction-id-39cbe4a9-ffc8-49e3-90d2-0881ad03c884] Invoking InitProducerId for the first time in order to acquire a producer ID"
"2025-02-28T02:53:02.250Z","Successfully logged in."
"2025-02-28T02:53:02.249Z","clearingStatus: CLEARED for invoiceId BYQ2F25YP4QRADGJ2KWE05NJ10SPLITTYC3867610090 and invoiceSubmissionActionId 9937911"
"2025-02-28T02:53:02.249Z","ProducerConfig values: 
	acks = -1
	auto.include.jmx.reporter = true
	batch.size = 16384
	bootstrap.servers = [b-3.storecove02.q4u6yh.c5.kafka.eu-west-1.amazonaws.com:9096, b-1.storecove02.q4u6yh.c5.kafka.eu-west-1.amazonaws.com:9096, b-4.storecove02.q4u6yh.c5.kafka.eu-west-1.amazonaws.com:9096, b-2.storecove02.q4u6yh.c5.kafka.eu-west-1.amazonaws.com:9096]
	buffer.memory = 33554432
	client.dns.lookup = use_all_dns_ips
	client.id = producer-producer-transaction-id-39cbe4a9-ffc8-49e3-90d2-0881ad03c884
	compression.gzip.level = -1
	compression.lz4.level = 9
	compression.type = none
	compression.zstd.level = 3
	connections.max.idle.ms = 540000
	delivery.timeout.ms = 120000
	enable.idempotence = true
	enable.metrics.push = true
	interceptor.classes = []
	key.serializer = class org.apache.kafka.common.serialization.StringSerializer
	linger.ms = 0
	max.block.ms = 60000
	max.in.flight.requests.per.connection = 5
	max.request.size = 1048576
	metadata.max.age.ms = 300000
	metadata.max.idle.ms = 300000
	metadata.recovery.strategy = none
	metric.reporters = []
	metrics.num.samples = 2
	metrics.recording.level = INFO
	metrics.sample.window.ms = 30000
	partitioner.adaptive.partitioning.enable = true
	partitioner.availability.timeout.ms = 0
	partitioner.class = null
	partitioner.ignore.keys = false
	receive.buffer.bytes = 32768
	reconnect.backoff.max.ms = 1000
	reconnect.backoff.ms = 50
	request.timeout.ms = 30000
	retries = 2147483647
	retry.backoff.max.ms = 1000
	retry.backoff.ms = 100
	sasl.client.callback.handler.class = null
	sasl.jaas.config = [hidden]
	sasl.kerberos.kinit.cmd = /usr/bin/kinit
	sasl.kerberos.min.time.before.relogin = 60000
	sasl.kerberos.service.name = null
	sasl.kerberos.ticket.renew.jitter = 0.05
	sasl.kerberos.ticket.renew.window.factor = 0.8
	sasl.login.callback.handler.class = null
	sasl.login.class = null
	sasl.login.connect.timeout.ms = null
	sasl.login.read.timeout.ms = null
	sasl.login.refresh.buffer.seconds = 300
	sasl.login.refresh.min.period.seconds = 60
	sasl.login.refresh.window.factor = 0.8
	sasl.login.refresh.window.jitter = 0.05
	sasl.login.retry.backoff.max.ms = 10000
	sasl.login.retry.backoff.ms = 100
	sasl.mechanism = SCRAM-SHA-512
	sasl.oauthbearer.clock.skew.seconds = 30
	sasl.oauthbearer.expected.audience = null
	sasl.oauthbearer.expected.issuer = null
	sasl.oauthbearer.header.urlencode = false
	sasl.oauthbearer.jwks.endpoint.refresh.ms = 3600000
	sasl.oauthbearer.jwks.endpoint.retry.backoff.max.ms = 10000
	sasl.oauthbearer.jwks.endpoint.retry.backoff.ms = 100
	sasl.oauthbearer.jwks.endpoint.url = null
	sasl.oauthbearer.scope.claim.name = scope
	sasl.oauthbearer.sub.claim.name = sub
	sasl.oauthbearer.token.endpoint.url = null
	security.protocol = SASL_SSL
	security.providers = null
	send.buffer.bytes = 131072
	socket.connection.setup.timeout.max.ms = 30000
	socket.connection.setup.timeout.ms = 10000
	ssl.cipher.suites = null
	ssl.enabled.protocols = [TLSv1.2, TLSv1.3]
	ssl.endpoint.identification.algorithm = https
	ssl.engine.factory.class = null
	ssl.key.password = null
	ssl.keymanager.algorithm = SunX509
	ssl.keystore.certificate.chain = null
	ssl.keystore.key = null
	ssl.keystore.location = null
	ssl.keystore.password = null
	ssl.keystore.type = JKS
	ssl.protocol = TLSv1.3
	ssl.provider = null
	ssl.secure.random.implementation = null
	ssl.trustmanager.algorithm = PKIX
	ssl.truststore.certificates = null
	ssl.truststore.location = null
	ssl.truststore.password = null
	ssl.truststore.type = JKS
	transaction.timeout.ms = 60000
	transactional.id = producer-transaction-id-39cbe4a9-ffc8-49e3-90d2-0881ad03c884
	value.serializer = class com.storecove.smc.commons.kafka.producer.invoicesubmissionactionstatus.KafkaProducerSerializer
"
"2025-02-28T02:53:02.249Z","initializing Kafka metrics collector"
"2025-02-28T02:53:02.249Z","[Producer clientId=producer-producer-transaction-id-39cbe4a9-ffc8-49e3-90d2-0881ad03c884, transactionalId=producer-transaction-id-39cbe4a9-ffc8-49e3-90d2-0881ad03c884] Instantiated a transactional producer."
